Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
Wolves In The Throne Room,1,8212.66,225,36.5
Blake Rose,1,8176.48,265,30.85
Pete Wylie,1,8151.39,295,27.63
"Atheist, Cryptopsy",1,8140.84,217,37.52
Brent Cobb,1,8120.0,289,28.1
Boston Manor,1,8088.32,320,25.28
Kike Vazquez,1,8082.24,359,22.51
Tors,1,8080.33,464,17.41
Star 67,2,8060.0,570,14.6
The Brothers Comatose,1,8029.0,320,25.09
Natty Nation,2,8020.0,535,17.34
Late Night Radio,1,8020.0,365,21.97
Matthew Sweet,1,8015.0,390,20.55
Geese,1,8010.0,400,20.03
Delain,1,8003.74,252,31.76
United We Stand Live: Andy Mitten &amp; Brian McClair,1,7971.48,257,31.02
The Volunteers,2,7971.0,221,35.53
Jan Brierton,1,7921.53,295,26.85
Troy Bond,1,7917.69,242,32.72
Shobsy,2,7884.37,415,19.0
Circles Around The Sun,1,7877.0,341,23.1
Brett Dennen,1,7845.0,255,30.76
Slothrust,1,7830.0,388,20.18
Banners,1,7829.37,416,18.82
"Born of Osiris, Attila",1,7785.44,239,32.58
Jake Hill,1,7779.5,270,28.81
Orla Gartland,1,7761.83,260,29.85
Evanoff,1,7760.0,335,23.16
Poly Diaz,1,7756.3,353,21.97
BRESH,2,7749.54,418,15.98
Youngr,2,7730.16,392,19.76
Drew Lynch,1,7729.9,257,30.08
Girls Speak French,2,7653.02,600,12.76
Judge John Hodgman,1,7599.0,195,38.97
Ladyhawke,1,7579.8,300,25.27
Struggle Jennings,1,7550.0,232,32.54
Couch,2,7546.65,400,18.94
Food House,2,7536.78,448,16.76
Green Lung,1,7506.94,300,25.02
Driveway Thriftdwellers,1,7490.0,442,16.95
La Luz,1,7484.0,333,22.47
Ramona,1,7475.85,490,15.26
Night Club,1,7475.0,359,20.82
Dogs in a Pile,1,7470.0,408,18.31
Master Boot Record,1,7452.41,300,24.84
Bat Sabbath - Tribute To Black Sabbath,1,7432.37,300,24.77
Kainalu,1,7428.0,348,21.34
Dromedarios Magicos,1,7425.05,668,11.12
Remember Monday,1,7357.56,322,22.85
Aaron Watson,1,7352.0,269,27.33
James McVey,2,7346.03,333,22.08
Nati Dreddd,1,7345.47,384,19.13
Razorlight,1,7341.19,225,32.63
Arrows In Action,1,7332.0,285,25.73
"""Initium Pool Party""",1,7317.08,533,13.73
Irvine Welsh,1,7315.88,196,37.33
Dream Wife,1,7243.26,383,18.91
Alesana,1,7225.0,325,22.23
Fousheé,1,7205.0,192,37.53
Mark Farina,1,7200.0,275,26.18
Hannibal Buress,1,7198.0,180,39.99
Deap Vally,1,7189.58,300,23.97
Chat Pile,1,7187.0,295,24.36
OhGeesy,1,7185.0,285,25.21
Mystic Grizzly,1,7170.0,478,15.0
Club XCX: A Charli Party,1,7164.0,372,19.26
The Smyths - Trib. to the Smiths,1,7153.99,288,24.84
Morgan Jay,1,7131.97,318,22.43
Phony Ppl,1,7120.0,278,25.61
Los Látigos,1,7094.37,614,11.55
"""Off Book – The Improvised Musical""",1,7076.05,218,32.46
Greg Warren,1,7050.0,268,26.31
Joe P,2,7035.43,331,19.28
"""UpDating""",1,7015.32,216,32.48
JMSN,1,7013.0,285,24.61
The Amazons,1,6995.47,220,31.8
Dos,1,6980.0,349,20.0
"""Taylor's Version""",1,6970.0,312,22.34
Dead Men Walking,1,6957.18,200,34.79
Lee Fields,1,6952.0,238,29.21
Zach Templar,2,6918.42,355,19.35
Vended,1,6911.58,277,24.95
Shemekia Copeland,1,6875.0,250,27.5
Nathan Evans,1,6849.04,350,19.57
After The Last Waltz,1,6821.82,300,22.74
Mull Historical Society,1,6819.58,270,25.26
Boy &amp; Bear,1,6808.41,300,22.69
"""Look What You Made Me Do: A Taylor Swift Party""",1,6801.0,397,17.13
Palaye Royale,1,6782.0,433,15.66
Martin Vachon,1,6756.49,323,20.92
"""Sapphic Factory""",2,6720.0,346,19.29
Will Linley,1,6717.93,348,19.3
Bars And Melody,1,6717.08,175,38.38
Zoso - The Ultimate Led Zeppelin Experience,1,6690.0,258,25.93
BERTHA: Grateful Drag,1,6680.0,325,20.55
S7N,1,6671.08,642,10.39
Neal Francis,1,6647.0,244,27.24
"Slaughter Beach, Dog",1,6625.0,265,25.0
Leith Ross,1,6614.06,350,18.9
Dr. Zhivegas,1,6613.0,339,19.51
One Night In Nashville,1,6580.15,244,26.97
Emery,1,6575.0,231,28.46
Suffocation,1,6545.48,222,29.48
Ari Abdul,1,6542.66,330,19.83
Granny Shot,1,6525.0,400,16.31
Tom Davis,1,6516.94,217,30.03
Lotus,1,6516.0,254,25.65
Bit Brigade,1,6502.0,342,19.01
"Electric Six, Supersuckers",1,6500.0,314,20.7
Afflecks Palace,2,6493.24,322,20.02
The Clause,2,6490.05,369,17.24
86TVs,2,6461.31,339,19.06
Andrew Ryan,1,6440.58,218,29.54
Brujeria,1,6424.88,238,27.0
Yot Club,1,6424.53,300,21.42
Mothica,1,6418.08,300,21.39
John Prine Trib. Band,1,6402.0,186,34.42
Basht.,3,6397.9,409,15.36
Mystery Skulls,1,6355.0,312,20.37
October Drift,2,6331.39,389,16.14
"""The Empire Film Club Podcast""",1,6323.61,257,24.61
"""Christmas Crackers""",1,6278.41,381,16.48
Allie Sherlock,1,6261.66,325,19.27
Prince Daddy &amp; the Hyena,1,6242.0,273,22.86
Theatre of Hate,1,6221.07,188,33.09
The Dirty Dozen Brass Band,1,6221.0,233,26.7
Houses In Motion,1,6219.0,386,16.11
Fin Taylor,1,6209.64,214,29.02
The Skints,1,6194.71,189,32.78
Grecia Costello,1,6194.6,290,21.36
Elle Coves,3,6178.73,359,16.86
Mustard Plug,1,6150.0,400,15.38
Kenyon Dixon,1,6138.39,288,21.31
Hackle,1,6115.42,300,20.38
Bell Witch,1,6106.19,225,27.14
Eric Lalor,1,6083.79,257,23.67
Bendigo Fletcher,2,6072.0,305,19.73
Courting,2,6050.22,339,17.87
The Sankaras,2,6048.94,452,13.38
Walt Disco,1,6034.96,315,19.16
Joe Strummer - Tribute Night,1,6031.92,300,20.11
Joeyy,1,6005.0,192,31.28
Barry Adamson,1,5992.52,208,28.81
Anvil,1,5952.32,217,27.43
Stevie Bill,2,5897.37,367,16.05
Hackle &amp; Buckshot,1,5870.8,283,20.74
Roger Clyne &amp; The Peacemakers,1,5868.0,258,22.74
Hinds,1,5861.71,290,20.21
Doom Flamingo,1,5860.0,212,27.64
Sam Palladio,1,5856.32,161,36.37
SunSquabi,1,5856.0,269,21.77
Holding Absence,1,5855.14,270,21.69
Alfie Templeman,2,5840.36,248,30.05
Altégo,1,5836.44,330,17.69
Abhi The Nomad,1,5810.0,274,21.2
Cat Clyde,3,5795.21,320,18.24
Karate,1,5773.11,227,25.43
Odie Leigh,1,5762.0,317,18.18
Ciaran Moran,2,5749.08,328,17.36
Ekoh,1,5745.0,249,23.07
Joe Goddard,1,5740.87,300,19.14
salute,1,5729.4,300,19.1
Pixel Grip,1,5720.0,260,22.0
Alfie Jukes,2,5715.84,341,16.84
"""Take On Me: New Wave 80s Party""",1,5710.0,297,19.23
The Howl &amp; The Hum,1,5707.47,300,19.02
The Cliffords,2,5668.28,363,14.55
BAILEN,1,5668.0,238,23.82
Tropidelic,1,5667.0,255,22.22
Been Stellar,1,5663.3,300,18.88
"""M4 Festival""",1,5660.25,273,20.73
The Scratch,1,5648.55,300,18.83
Michael Aldag,1,5639.82,283,19.93
Bad Nerves,1,5616.08,300,18.72
Fionn Regan,1,5608.66,190,29.52
Gareth (New Age),1,5608.55,290,19.34
"""Noche De Verano Sin Ti: Bad Bunny Night""",1,5602.0,346,16.19
Echosmith,1,5599.98,196,28.57
The Lilacs,2,5595.75,330,16.58
Phat Phunktion,1,5590.0,368,15.19
Stomptown Brass,1,5563.11,294,18.92
King Buzzo,1,5563.0,190,29.28
Deerhoof,1,5558.0,273,20.36
Majesty Palm,2,5556.08,434,12.8
"""Club Saltburn""",1,5550.0,335,16.57
Hannah Wicklund,3,5543.29,278,20.1
DR. GABBA,1,5530.0,351,15.75
Soap,1,5515.54,281,19.63
Powfu,1,5500.0,275,20.0
The Rah's,1,5495.38,358,15.35
Galactic Empire,1,5480.0,245,22.37
Dave Lofts,2,5478.26,406,13.48
Liana Flores,1,5444.59,300,18.15
Yami Safdie,1,5427.17,243,22.33
DJ Mike Servito,1,5425.0,217,25.0
Quiet Houses,2,5384.85,390,14.1
Tokio Myers,1,5377.71,201,26.75
Kasbo,1,5367.0,180,29.82
Will Moseley,1,5350.0,194,27.58
Xentrix,1,5333.09,195,27.35
Kofi Stone,1,5324.51,300,17.75
Thumpasaurus,1,5318.0,264,20.14
Ben Walker,2,5310.79,400,13.85
Please Please Please Party,1,5296.0,263,20.14
Avery Anna,1,5290.0,260,20.35
John 5,1,5274.0,200,26.37
Escape The Fate,1,5254.52,196,26.81
ThxSoMch,1,5219.91,259,20.15
"""The Greatest Generation"" ",1,5176.0,185,27.98
John Vincent III,1,5158.99,268,19.25
Lewis McLaughlin,4,5141.96,366,13.5
The East Pointers,1,5140.22,300,17.13
Creeper,1,5139.85,186,27.63
Bumpin Uglies,1,5115.0,244,20.96
Oh Romance,2,5093.86,390,13.06
Chuck Ragan,1,5046.04,201,25.1
John Garcia,1,5035.0,151,33.34
Buck Meek,1,5028.0,275,18.28
Des Rocs,1,4996.9,280,17.85
Blues Pills,1,4990.69,152,32.83
Veeze,2,4971.73,168,29.5
Feels So Close,1,4950.0,283,17.49
Arkansauce,2,4949.0,158,35.98
Daniel Rooney,1,4941.44,300,16.47
Joe Dowlin,2,4938.09,339,16.02
Only The Poets,1,4933.7,235,20.99
Liam Payne,1,4902.91,140,35.02
"""Freakin' Halloweekend""",1,4900.0,275,17.82
SLIFT,1,4874.61,225,21.66
David Nihill,1,4860.0,168,28.93
RUSH - Monterrey Tribute,1,4855.57,374,12.98
Elliot Moss,1,4852.0,217,22.36
The Jungle Giants,1,4849.07,300,16.16
Goat Girl,1,4821.98,231,20.87
Teenage Dads,2,4816.77,306,17.64
Ivo Graham,1,4815.09,198,24.32
Arxx,1,4802.82,299,16.06
Alessi Rose,1,4796.1,300,15.99
Chris Porter,1,4775.0,173,27.6
Restless Road,1,4770.32,246,19.39
The Covasettes,1,4750.56,290,16.38
"""Latin Music Fest""",1,4750.0,190,25.0
Bob Schneider,1,4750.0,190,25.0
Gama Bomb,1,4734.56,220,21.52
Sadie Jean,1,4732.91,300,15.78
IAMDDB,1,4720.13,164,28.78
Paddy McDonnell,1,4694.78,166,28.28
Brad Upton,1,4675.0,183,25.55
The Warped Band - The Ultimate Tribute To Warped Tour,1,4670.0,248,18.83
Guns Reloaded - Trib. To Guns N' Roses,1,4633.08,167,27.74
Everyone You Know,1,4589.86,211,21.75
Femme Noire,1,4580.0,204,22.45
Dances With DDeer - System of a Down Tribute,1,4572.0,254,18.0
Pork Tornadoes,1,4572.0,205,22.3
Nieve Ella,1,4546.44,300,15.15
The Bygones,1,4529.66,137,33.06
Evile,1,4529.04,174,26.03
Strandz,1,4518.03,230,19.64
Incantation,1,4500.11,166,27.11
Oscar Blue,1,4490.44,247,18.18
Parliamo,1,4489.07,300,14.96
Pedro The Lion,1,4485.0,196,22.88
Anchor Lane,1,4476.91,261,17.15
DUG,3,4462.45,240,17.93
Murdo Mitchell,2,4427.2,349,12.68
Sam Grisman Project,1,4425.0,177,25.0
porij,1,4422.67,236,18.74
Paul Draper,1,4389.32,140,31.35
Christian Lee Hutson,1,4386.38,230,19.07
Nourished By Time,1,4371.62,264,16.56
Sergio Arau &amp; Los Heavy Mex,1,4370.34,389,11.23
Katie Gregson-MacLeod,2,4367.99,229,19.08
Foxy Shazam,1,4350.0,190,22.89
Mike Zito,1,4350.0,193,22.54
Jeffrey Martin,1,4340.0,199,21.81
Soft Launch,2,4333.44,350,12.26
David McAlmont,1,4333.25,190,22.81
"""El Sonido Live""",1,4327.0,418,10.35
Cloud Nothings,1,4316.0,192,22.48
Áine Deane,1,4291.39,165,26.01
Honey,1,4289.83,289,14.84
Skinny Lister,1,4288.69,168,25.53
Wheelhouse,1,4260.0,284,15.0
Calum MacPhail,1,4248.63,209,20.33
Patrick Droney,1,4245.59,224,18.95
Gate,1,4243.55,120,35.36
Infinity Song,1,4240.0,166,25.54
Pearlfishers,1,4227.56,147,28.76
Theo Bleak,1,4214.9,266,15.85
"""Stop Making Sense""",1,4202.66,188,22.35
Seann Walsh,1,4186.46,239,17.52
Club XCX,1,4171.0,189,22.07
Black Joe Lewis &amp; The Honeybears,1,4153.0,184,22.57
The Motet,1,4152.0,136,30.53
Danielle Nicole,1,4147.0,171,24.25
MAVI,1,4133.0,182,22.71
Bottle Rockets,1,4114.99,300,13.72
Soapbox,1,4114.99,300,13.72
"""Club 90's Presents Midnight Memories - One Direction Night""",1,4107.0,236,17.4
La La,1,4099.86,218,18.81
Natalie Cuomo and Dan LaMorte,1,4091.64,145,28.22
Wolves of Glendale,1,4086.0,221,18.49
Blistered Earth - Trib. To Metallica,1,4077.5,233,17.5
Christian Death,1,4068.69,150,27.12
Fly By Midnight,1,4037.0,179,22.55
Smells Like Nirvana - A Trib. to Nirvana,1,4035.0,212,19.03
Alex White &amp; The Friends,1,4030.0,237,17.0
Empress Of,1,4027.45,205,19.65
Sister Madds,1,4019.09,266,15.11
Manic Focus,1,4016.0,157,25.58
Illuminati Hotties,1,4003.0,197,20.32
Akeem Ali,1,4000.0,200,20.0
Stop Light Observations,1,4000.0,197,20.3
lavalamp 008,1,3997.69,300,13.33
The Luka State,2,3987.4,251,16.14
The Surfrajettes,1,3980.0,185,21.51
Static Sky,1,3969.47,282,14.08
Aimee,1,3966.73,203,19.54
Lo Moon,1,3963.24,244,16.24
Avenue Street,1,3948.71,264,14.96
Dea Matrona,1,3947.78,228,17.31
Black Dove,1,3944.78,300,13.15
Jordan Harvey,1,3931.93,204,19.27
Low Cut Connie,1,3926.0,144,27.26
CVC,1,3924.18,200,19.62
Left Lane Cruiser,1,3912.0,200,19.56
JC Stewart,1,3896.67,193,20.19
Sexy Zebras,1,3886.41,321,12.11
San Jose,1,3873.23,300,12.91
Chicken Wire Empire,1,3865.0,220,17.57
Redolent,3,3843.53,291,13.24
Jerry Fish,1,3841.97,140,27.44
Overpass,1,3838.95,300,12.8
DJay Mando,1,3835.0,220,17.43
Belmont,1,3825.0,181,21.13
Das Koolies,1,3812.7,150,25.42
Dillon Squire,1,3811.2,300,12.7
Reginald D. Hunter,1,3792.55,332,11.42
The Wits,1,3792.42,300,12.64
Cheekface,1,3790.0,187,20.27
Oliver Hazard,1,3782.0,208,18.18
Aimee Carty,1,3749.94,200,18.75
Velvet,1,3747.86,213,17.6
Soft Kill,1,3735.0,178,20.98
Christopher Hall,1,3730.83,141,26.46
Lime Garden,1,3728.7,209,17.84
Nate Craig,1,3724.59,163,22.85
Bad Bad Hats,1,3723.0,242,15.38
Meryl Streek,2,3720.77,265,14.16
The Squints,1,3719.96,249,14.94
The Pale White,1,3719.2,205,18.14
Softcult,1,3712.83,230,16.14
Hawke The Band,2,3711.75,293,12.22
Abbie Gordon,1,3706.96,261,14.2
Tina Sandwich,1,3699.15,279,13.26
Big Special,1,3695.08,243,15.21
Marvel Years,1,3695.0,168,21.99
The Rampants,1,3680.02,257,14.32
Steph Strings,1,3679.62,179,20.56
Villanelle,1,3675.58,290,12.67
Massive Wagons,1,3654.88,128,28.55
GEL,1,3643.6,190,19.18
Etta Marcus,1,3630.19,219,16.58
LAUREL,1,3628.51,163,22.26
Rosin McCarney,1,3624.04,247,14.67
Friday Pilot's Club,1,3623.35,284,12.76
CA7RIEL &amp; Paco Amoroso,1,3610.53,300,12.04
Alesia,1,3595.26,245,14.67
Wheatus,1,3580.0,179,20.0
Hovvdy,1,3564.04,158,22.56
Bellah Mae,1,3556.82,189,18.82
Jet Fuel Chemistry,1,3556.15,219,16.24
Appeal To Authority,1,3538.33,235,15.06
A. Savage,1,3532.02,189,18.69
Mindchatter,2,3532.0,161,22.04
Simple Things,2,3525.2,201,17.04
Katy Kirby,1,3518.0,202,17.42
Samuel Nicholson,1,3512.96,240,14.64
Rittz,1,3509.0,129,27.2
Oh My God! It's The Church,1,3505.41,150,23.37
"Excuse Me, Who Are You?",1,3490.0,297,11.75
The Rants,1,3482.35,236,14.76
Honeyglaze,1,3457.99,219,15.79
Anthony Gomes,1,3435.0,134,25.63
Bea and her Business,1,3432.71,173,19.84
The Blinders,1,3427.84,195,17.58
Something In The Smokeshow - Trib. To Zach Bryan,1,3426.0,224,15.29
The Wild Feathers,1,3420.0,163,20.98
Zach Seabaugh,1,3410.0,155,22.0
Curtisy,1,3404.17,208,16.37
Elton Dan and the Rocket Band,1,3400.0,158,21.52
Jersey,1,3397.15,175,19.41
The Crollas,1,3395.8,253,13.42
Brigitte Calls Me Baby,1,3375.0,217,15.55
Dan Croll,2,3369.74,181,18.83
Bogle,1,3334.3,221,15.09
Siights,2,3327.43,212,15.89
Ian Moss,1,3303.01,122,27.07
Robyn Red,1,3290.86,229,14.37
Nick Shoulders,1,3275.0,184,17.8
Melt,1,3250.0,160,20.31
Sirenia,1,3233.63,120,26.95
Wild Party,2,3226.0,177,18.32
Local H,1,3221.0,154,20.92
Old Mervs,1,3219.3,164,19.63
Plantain Papi,1,3217.74,179,17.98
charlieonnafriday,1,3182.36,124,25.66
"Atlas Genius, Robert DeLong ",1,3180.0,147,21.63
Ossuary,1,3170.0,137,23.14
Soup,1,3168.48,206,15.38
The Braes,1,3160.91,214,14.77
Ishmael Ensemble,1,3130.71,164,19.09
Church Of Cash,1,3130.0,149,21.01
Junk Pups,1,3122.6,237,13.18
Hulder,1,3113.69,118,26.39
Moving Pictures,1,3108.96,110,28.26
The Rolling People,1,3108.95,237,13.12
Kirsteen Harvey,1,3107.73,219,14.19
Rob Ickes &amp; Trey Hensley,1,3102.0,175,17.73
Jade Bird,1,3089.0,140,22.06
Porridge Radio,1,3087.13,115,26.84
SATAN,1,3049.79,110,27.73
Magic Nostalgic,1,3048.47,160,19.05
Lucy McWilliams,1,3045.59,187,16.29
Resurrection,1,3044.67,158,19.27
Tom Vek,1,3036.23,129,23.54
Dylan Schneider,1,3020.0,133,22.71
The Skins,1,3018.37,208,14.51
Terrapin Flyer -  Trib. to Grateful Dead,1,3015.0,171,17.63
Bride,1,2972.37,229,12.98
Foreign2,1,2970.99,203,14.64
PVC,1,2967.67,223,13.31
Ed Harcourt,1,2965.29,102,29.07
Bad Touch,1,2948.63,193,15.28
The Arcadian Wild,1,2940.0,196,15.0
Georgie Carroll,1,2935.31,100,29.35
L Devine,1,2934.5,195,15.05
Author &amp; Punisher,1,2932.98,119,24.65
Hotline TNT,1,2928.0,153,19.14
Bedouin Soundclash,1,2919.7,88,33.18
LeBrock,1,2903.47,113,25.69
Jake Carter,1,2901.9,154,18.84
Rosie Jones,1,2900.63,98,29.6
Dead On A Sunday,1,2898.0,144,20.13
Plasticine,1,2891.71,190,15.22
Aim For Two,1,2888.53,196,14.74
"""Broadway Rave""",1,2866.0,137,20.92
Erica Banks,1,2864.0,100,28.64
Robert Grace,1,2838.86,132,21.51
"""Club 90s: One Direction Night""",1,2827.0,166,17.03
Urne,1,2812.55,131,21.47
Alcatraz,1,2811.71,186,15.12
Fenne Lily,1,2809.92,170,16.53
Carsick Charlie,1,2805.45,190,14.77
Henhouse Prowlers,1,2795.0,162,17.25
Angela Puerta,1,2787.0,205,13.6
Human Renegade,1,2782.67,188,14.8
sim0ne,1,2772.22,141,19.66
The Marches,1,2771.09,211,13.13
Pinky Promise,1,2766.32,212,13.05
William Elliott Whitmore,1,2760.0,138,20.0
Terror Reid,1,2760.0,110,25.09
Mountain Grass Unit,1,2748.0,168,16.36
Shwayze,1,2744.0,146,18.79
Tom Rasmussen,1,2740.92,137,20.01
Surfer Girl,1,2736.0,146,18.74
Sheer Mag,1,2727.0,153,17.82
The Zebecks,1,2725.49,185,14.73
Nolan Taylor,1,2724.0,129,21.12
Jamie Wyatt,1,2720.0,130,20.92
FrogLeg,1,2715.0,147,18.47
Lord Apex,1,2702.26,134,20.17
Ailsha,1,2691.31,168,16.02
London Calling,1,2687.55,109,24.66
The Brothers Allmanac - Allman Brothers Trib.,1,2685.0,158,16.99
Slotface,2,2679.64,142,18.87
Sad Night Dynamite,1,2669.04,135,19.77
Proud Parents,1,2660.0,145,18.34
The Hooten Hallers,1,2648.0,164,16.15
St. Lundi,1,2641.51,164,16.11
Spiral Cities,1,2638.58,185,14.26
"""Thanks For The Memories - Music Of The Paramount Picture Era""",2,2632.24,150,17.53
James Austin Johnson,1,2617.72,152,17.22
Baest,1,2612.11,135,19.35
Junodream,1,2585.03,168,15.39
Odhran Murphy,1,2583.32,163,15.85
Sterling Press,1,2575.68,177,14.55
Pawpaw Rod,1,2575.0,123,20.93
Ruby Waters,1,2569.25,152,16.9
Lauran Hibberd,1,2546.8,147,17.33
Fangclub,1,2543.91,142,17.91
Deco,1,2531.83,140,18.08
Pert Near Sandstone,1,2530.0,155,16.32
The Dreggs,1,2524.6,98,25.76
Icon For Hire,1,2520.0,144,17.5
Vincent Neil Emerson,1,2514.0,138,18.22
Crows,1,2513.74,121,20.77
Tolu Makay,1,2504.05,136,18.41
The Psychs,1,2502.56,150,16.68
Tow'rs,1,2501.0,142,17.61
Chris Franjola,1,2460.0,90,27.33
Cornelia Jakobs,1,2444.48,129,18.95
Koffin Kats,1,2440.0,115,21.22
Teen Mortgage,1,2435.73,146,16.68
Tim Gallagher,1,2430.01,150,16.2
Milange,1,2428.69,184,13.2
Kaitlin Butts,1,2428.0,119,20.4
Snayx,1,2414.8,129,18.72
Dead Sea Souls,1,2389.4,133,17.97
Raff,1,2383.18,156,15.28
Honey Revenge,1,2382.38,150,15.88
The Imagineers,1,2376.96,135,17.61
Kinfolk,1,2375.94,138,17.22
Lewis Jaoui,1,2372.34,165,14.38
The Big Payback,1,2370.0,103,23.01
Smile Empty Soul,1,2367.0,184,12.86
F3miii,1,2365.74,125,18.93
Conscious Pilot,1,2364.77,181,13.07
Vraell,2,2362.74,153,15.44
False Evidence,1,2359.26,185,12.75
Vigilanti,1,2348.04,179,13.12
Joseph Huber,1,2346.0,140,16.76
Peach Pit,1,2338.85,176,13.29
Peach Crumb,1,2326.12,176,13.22
Todd Barry,1,2325.0,79,29.43
The Balancing Act,1,2323.16,139,16.71
Paddy Raff,1,2320.72,110,21.1
Karina Rykman,1,2320.0,131,17.71
Big Something,1,2320.0,127,18.27
The Apologies,1,2315.93,155,14.94
Salt Tree,1,2315.67,93,24.9
Mama Digdown's Brass Band,1,2315.0,135,17.15
Trade,1,2314.37,178,13.0
Saibh Skelly,1,2313.82,178,13.0
Mae Simpson,1,2313.0,170,13.61
Ghostly Kisses,1,2312.17,122,18.95
Wild Child,1,2307.7,118,19.56
Wizthemc,2,2306.72,142,16.11
Peter Richardson,1,2300.35,148,15.54
Ten Hail Marys,1,2299.15,184,12.5
Highschool,2,2291.93,143,16.07
Cloth,1,2282.99,120,19.02
Cosmic Charlie,1,2276.0,110,20.69
MC Chris,1,2268.0,129,17.58
Transmission,1,2257.77,89,25.37
The Era,1,2245.29,174,12.9
Jacoby Curry,1,2245.0,130,17.27
Grooveline,1,2243.06,136,16.49
Pink Cloud Season,1,2242.91,173,12.96
Theo Fitzgibbon,1,2240.45,119,18.83
Acid Mother's Temple,1,2240.0,106,21.13
Tyler Halverson,1,2229.0,172,12.96
Le Boom,1,2227.98,130,17.14
No Windows,1,2219.31,172,12.9
Hottt Probs,1,2215.0,179,12.37
PG Ciarletta,1,2198.41,155,14.18
Harrison Storm,1,2196.64,129,17.03
Noisy,1,2185.48,138,15.84
The Collection,1,2182.0,103,21.18
Michael &amp; Michelle,1,2180.05,115,18.96
The Dream Machine,1,2177.94,133,16.38
Radkey,1,2172.0,157,13.83
The Sensational David Bowie Tribute Band,1,2162.53,83,26.05
Sick Love,1,2160.29,134,16.12
Brad Stank,1,2152.73,135,15.95
overdaze,1,2127.58,161,13.21
Steez,1,2118.0,124,17.08
Francisco Victoria,1,2114.46,100,21.14
Sofie Hagen,1,2113.54,84,25.16
Grayling,1,2106.08,161,13.08
Riley (IRE),1,2102.28,109,19.29
Jennifer Knapp,1,2095.0,116,18.06
Gaby Moreno,1,2088.0,91,22.95
Sarah Rae,1,2073.55,141,14.71
Lola Kirke,1,2066.32,112,18.45
Pauric O'meara,1,2057.81,106,19.41
Lexie Carroll,1,2053.92,129,15.92
Tapir!,1,2028.93,110,18.44
The Grogans,1,2025.9,150,13.51
Tom A. Smith,1,2020.09,122,16.56
The Burney Sisters,1,2019.0,265,7.62
Lizzie Reid,1,2016.23,156,12.92
Willi Carlisle,1,2008.0,106,18.94
Samsara,1,2007.75,143,14.04
Calva Louise,1,2002.05,141,14.2
The Rions,1,1986.36,125,15.89
The Drive,2,1981.83,145,13.64
Venus Grrrls,1,1972.43,149,13.24
ili,1,1956.69,129,15.17
Sam Burchfield,1,1950.0,122,15.98
"Seaside Zoo - Trib, To The Grateful Dead",1,1947.0,135,14.42
The New Routines,1,1942.43,147,13.21
DJ Pain 1,1,1938.0,105,18.46
The Regrets,1,1923.32,147,13.08
"Play It Off Legit - Ween Tribute, Soul Symmetry",1,1923.0,135,14.24
Kat And The Hurricane,1,1905.0,142,13.42
The Spooklights,1,1905.0,143,13.32
Bernstrum &amp; the Men,1,1894.46,147,12.89
Bandit Country,1,1889.43,127,14.88
A Tale For A Story,1,1879.5,132,14.24
The Mascot Theory,1,1870.0,109,17.16
YESNOMAYBE? (UK),1,1866.87,142,13.15
"The Porch Flowers, One Beer Please",1,1850.0,137,13.5
Sarah Crean,1,1849.75,107,17.29
Hans Williams,1,1849.0,85,21.75
Austin Meade,1,1845.0,83,22.23
Reverend Peyton's Big Damn Band,1,1820.0,108,16.85
Pixey,1,1813.45,130,13.95
Jake Scott,1,1812.42,95,19.08
The Loving Cup,1,1810.0,137,13.21
Cameron Whitcomb,1,1804.0,177,10.19
Folly Group,1,1795.07,116,15.47
Hotel Fiction,1,1781.0,119,14.97
The Sleeping Souls,1,1775.61,93,19.09
Chameleon,1,1767.02,108,16.36
The Rills,1,1739.52,114,15.26
Humbird,1,1725.0,105,16.43
Aidan Moore &amp; The Outkkasts,1,1721.56,130,13.24
Surface Detail,1,1716.88,123,13.96
Here At Last,1,1708.92,122,14.01
Blue Violet,1,1692.68,104,16.28
"Wayne ""The Train"" Hancock",1,1688.0,82,20.59
Conquer Divide,1,1671.0,108,15.47
Dolores Forever,1,1658.61,107,15.5
Jack Hill,1,1657.51,112,14.8
Dylan Flynn And The Dead Poets,2,1655.13,99,16.57
Swim Deep,1,1647.36,75,21.96
Elliot Greer,1,1645.72,129,12.76
Scratchcard Wednesday,1,1635.27,124,13.19
SØUP,1,1634.48,127,12.87
Model Man,1,1629.66,129,12.63
St Clements,1,1627.64,105,15.5
Osiris,1,1627.49,84,19.37
Lizzie Esau,1,1623.03,129,12.58
Corrine,1,1621.05,127,12.76
Dystopial,1,1615.13,120,13.46
Our Girl,1,1615.03,96,16.82
Anoraq,1,1612.37,116,13.9
Strangers With Guns,1,1605.46,98,16.38
Bandit,1,1600.99,102,15.7
John R. Miller,1,1593.0,75,21.24
Rival Saints,1,1587.65,109,14.57
Himalayas,1,1584.0,100,15.84
Levi Hummon,1,1580.0,98,16.12
Chubby And The Gang,1,1578.24,88,17.93
South Arcade,1,1565.91,102,15.35
Arlo Mckinley,1,1562.0,88,17.75
Idle Discourse,1,1556.26,108,14.41
RiTchie,1,1554.84,80,19.44
JESSIA,1,1553.48,86,18.06
Pentire,1,1536.91,120,12.81
Crystal Tides,1,1529.64,101,15.14
Words That Burn,1,1526.09,88,17.34
Yotuma,1,1510.0,116,13.02
