Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
Black Stone Cherry,1,8039.0,230,34.95
Nile,1,8010.0,285,28.11
Billy Woods,1,8010.0,315,25.43
Dixon Dallas,1,8000.0,294,27.21
Corella,1,7983.98,330,24.19
Born of Osiris,1,7980.0,310,25.74
Spike and the Gimme Gimmes,1,7976.42,183,43.59
Sam Ryder,1,7951.59,600,13.25
Tom McRae,1,7943.01,237,33.51
David Keenan,1,7933.37,277,28.64
Honey Revenge,1,7920.0,314,25.22
Feliz Roast de las Madres,2,7874.27,412,19.58
Radio Free Alice,2,7865.38,450,16.42
Girls Overheard,1,7865.17,257,30.6
The Wandering Hearts,1,7857.86,214,36.72
Harbour,1,7768.0,304,25.55
Katie Boyle,1,7757.31,272,28.52
Tebi Rex,1,7736.7,287,26.96
Simple Things,2,7728.84,407,18.17
Dune Rats,2,7709.16,372,20.29
Toploader,1,7691.91,239,32.18
Old Mervs,2,7680.37,368,20.8
Lacuna ,2,7669.0,510,15.28
Absnt Mind,1,7655.01,331,23.13
Sungazer,1,7642.67,195,39.19
Juan Fernando Velasco,1,7610.0,207,36.76
PartyOf2,1,7570.0,340,22.26
Swallow The Sun,1,7539.33,214,35.23
Daniel Donato,1,7533.0,297,25.36
CARRTOONS,1,7510.0,292,25.72
Seafret,2,7504.89,226,33.21
Mitu,1,7500.43,280,26.79
Jason Wade,1,7479.0,178,42.02
After The Last Waltz,1,7440.6,300,24.8
Chloe Slater,2,7425.59,358,18.98
The East Pointers,1,7417.5,304,24.4
Ryan Fitzpatrick,1,7402.41,154,48.07
Band Of Skulls,1,7391.38,201,36.77
David Nail,1,7385.0,220,33.57
Cancer,1,7352.98,210,35.01
I See Stars,2,7327.38,240,30.53
Save Ferris,1,7305.0,286,25.54
Brad Kella,1,7292.11,153,47.66
"Norman Blake, Bernard Butler and James Grant",2,7289.19,170,41.8
AngelMaker,1,7282.0,278,26.19
Gavin James,1,7268.29,291,24.98
Blind Melon,1,7258.5,231,31.42
Morgan Wallen Tribute UK,1,7253.95,269,26.97
Moon Hooch,1,7224.0,336,21.5
Durry,1,7220.0,400,18.05
Donny Benét,1,7217.0,272,26.53
Remy Bond,1,7212.64,300,24.04
The Brothers Comatose,1,7212.0,285,25.31
Arkansauce,2,7209.0,288,25.54
Horsegirl,1,7208.0,400,18.02
"""Dizzee Rascal After Party""",1,7202.45,428,16.83
MICHELLE,1,7200.0,400,18.0
Patterson Hood,1,7188.16,207,34.73
Kid Kapichi,1,7185.24,300,23.95
"JUMP ""America's Van Halen Experience""",1,7180.0,231,31.08
Dustin Nickerson,1,7145.0,270,26.46
"Shaman's Harvest, Blacktop Mojo",1,7130.93,180,39.62
Brian Kelley,1,7120.0,213,33.43
Tanner Usrey,1,7110.0,263,27.03
The Wellermen,2,7102.58,365,20.24
"""Good Children""",1,7095.0,200,35.48
Kerr Mercer,1,7092.53,366,19.38
Dan Whitlam,1,7081.57,305,23.22
Momma,1,7053.65,300,23.51
Emma-Jean Thackray,1,7046.92,300,23.49
Andrew Ryan,1,7043.3,218,32.31
Joe Strummer - Tribute Night,1,7034.48,300,23.45
Yoke Lore,1,7000.0,277,25.27
Lil Skies,1,6975.0,215,32.44
Mind Enterprises,1,6955.74,300,23.19
D Smoke,1,6910.0,245,28.2
Willie J Healey,1,6902.42,298,23.16
Evening Elephants,2,6890.0,333,20.75
Steez,2,6885.0,380,18.27
Jake Lambert,2,6872.2,351,19.58
Wavves,1,6860.0,268,25.6
Defunk,1,6840.0,354,19.32
Dany Calvario,1,6837.46,275,24.86
Jamie Lissow,1,6835.0,249,27.45
Elle Coves,2,6834.6,341,19.47
Ross Leighton and Friends,1,6819.91,300,22.73
"""The B'old Triangle""",1,6794.86,331,20.53
Dr. Zhivegas,1,6776.0,360,18.82
Pete Wylie,1,6772.13,227,29.83
Denm,1,6770.0,265,25.55
Dea Matrona,1,6764.44,310,21.82
The Big Payback,1,6740.0,295,22.85
The Guest List,2,6698.74,450,14.39
Chloe Moriondo,1,6670.12,300,22.23
Gauri B,1,6620.66,163,40.62
The Linda Lindas,1,6615.28,271,24.41
"The Altons, Thee Sinseers",1,6600.0,300,22.0
Heartworms,2,6561.98,347,18.91
Yaelokre,1,6548.65,320,20.46
Joshua Burnside,2,6531.55,413,15.81
Tors,1,6512.26,281,23.18
"""Taylor Swift Night""",2,6434.0,391,16.64
EGGY,1,6427.0,276,23.29
Warm Reekin' Rich,2,6426.86,427,14.91
Anees,1,6424.16,211,30.45
Amaria,1,6415.0,283,22.67
Pork Tornadoes,1,6415.0,308,20.83
Couch Dog,2,6396.4,437,14.2
Mercury Rev,1,6390.0,210,30.43
Welly,4,6385.71,363,17.3
Anderson East,1,6376.0,227,28.09
Pa Sheehy,1,6367.71,226,28.18
The Wakes,1,6363.82,256,24.86
Vader,1,6349.65,186,34.14
Lyric,2,6333.2,207,30.21
Hassan Phills,1,6320.03,260,24.31
Whitey Morgan And The 78's,1,6310.0,186,33.92
Fright Years,2,6302.29,425,15.35
"""The Comedy Store""",4,6299.58,365,20.84
Leon Benavente,1,6297.57,280,22.49
Young Gun Silver Fox,1,6296.77,236,26.68
Wendy James,2,6273.61,205,30.61
Rebulu Group,2,6260.0,257,24.87
Sophie B. Hawkins,1,6250.95,185,33.79
Emo Halloween,1,6245.0,365,17.11
Zoso - The Ultimate Led Zeppelin Experience,1,6235.0,244,25.55
Kashus Culpepper,1,6228.0,342,18.21
Portal,1,6222.38,150,41.48
All American Throwbacks,1,6220.0,400,15.55
Between Friends,1,6216.92,265,23.46
Post Sex Nachos,1,6193.0,343,18.06
The Skids,1,6189.63,155,39.93
Jade Bird,1,6174.53,209,29.54
Driveway Thriftdwellers,1,6170.0,364,16.95
Ramirez,1,6117.5,226,27.07
Basht.,2,6114.43,373,16.39
Greg Warren,1,6105.0,223,27.38
Nish Kumar,1,6080.0,240,25.33
King Buffalo,1,6070.0,295,20.58
Roger Clyne &amp; The Peacemakers,1,6070.0,235,25.83
L'Usa,1,6051.92,289,20.94
"The Army, The Navy",2,6044.56,312,19.06
The Record Company,1,6034.35,229,26.35
Adrien Nunez,1,6000.0,400,15.0
Bit Brigade,2,5989.0,279,20.29
Duplat,1,5945.17,229,25.96
"""Sapphic Factory""",2,5945.0,423,13.95
The Wldlfe,1,5942.0,285,20.85
Billy Lockett,1,5925.86,297,19.95
"hey, nothing",1,5922.0,300,19.74
Nate Smith (drummer),1,5920.0,215,27.53
Houses In Motion,1,5910.0,361,16.37
The 502s,1,5888.0,211,27.91
"""The Happy Pear""",1,5883.32,220,26.74
Curtisy,2,5875.93,295,18.43
Conan,1,5868.99,241,24.35
Slix,1,5866.2,298,19.69
The Pale White,2,5853.45,291,20.3
EKKSTACY,2,5849.25,235,24.88
Humour,3,5832.8,366,16.02
Drake Milligan,1,5830.0,265,22.0
Emery,1,5815.0,229,25.39
Bongzilla,1,5815.0,229,25.39
The Kay Brothers,1,5798.0,441,13.15
Helicon,1,5689.5,248,22.94
Combat Rock,1,5684.78,253,22.47
Porch Light,1,5684.0,311,18.28
Chloe Qisha,1,5660.33,300,18.87
Face The West,1,5650.07,300,18.83
Nxdia,1,5649.8,300,18.83
Get Better With Chris,2,5645.48,136,41.04
Carbon Leaf,1,5635.0,184,30.63
Rachel Sermanni,1,5613.18,210,26.73
Thumpasaurus,1,5595.68,275,20.35
Jack Kays,1,5581.46,300,18.6
Koyo,1,5575.0,217,25.69
Drug Church,1,5570.0,270,20.63
Waylan St. Palan And The Magic Elves,1,5540.0,277,20.0
Peter Antoniou,1,5515.0,205,26.9
Avenue Street,2,5500.31,375,14.8
The Scratch,1,5488.36,225,24.39
"""King Tut's New Year's Revolution""",2,5468.82,346,15.79
Vincent Lima,1,5456.0,338,16.14
Phat Phunktion,1,5452.0,305,17.88
"""Redmen TV Live""",1,5448.41,210,25.94
Matt Andersen,1,5433.06,207,26.25
Angela Puerta,2,5399.0,351,15.54
The Futureheads,1,5396.25,149,36.22
The People Brothers Band,1,5386.0,264,20.4
Rhett Miller,1,5380.0,211,25.5
Natty Nation,2,5360.0,295,17.87
Boldy James,1,5355.0,208,25.75
Maggie Antone,1,5345.0,221,24.19
Fozzy,1,5316.52,228,23.32
The Deadlians,2,5312.95,259,20.52
EMEL,1,5305.0,227,23.37
Robyn Red,1,5304.33,300,17.68
Florence Black,1,5290.4,192,27.55
Versus Me,1,5282.0,235,22.48
Koo Koo,1,5280.0,192,27.5
Teenage Dads,2,5232.29,254,20.59
Nemzzz,1,5228.55,500,10.46
Rose Betts,1,5215.51,290,17.98
Luke Price,1,5193.06,196,26.5
Anthony Gomes,1,5180.0,181,28.62
Skinny Lister,1,5174.74,176,29.4
Matte Blvck,1,5155.0,207,24.9
Alcatraz,1,5153.51,299,17.24
Steve'n'Seagulls,1,5147.63,161,31.97
Abor &amp; Tynna,2,5142.57,958,4.32
Brian Bilston,1,5139.95,150,34.27
Great Grandpa,2,5135.96,258,19.91
Uncle Lucius,1,5126.0,281,18.24
Arts Fishing Club,1,5120.0,238,21.51
The Prince Experience,1,5099.0,161,31.67
Thousand Below,1,5080.0,227,22.38
Softcult,1,5063.53,254,19.94
Ruthanne,1,5052.36,161,31.38
Rubii,1,5048.15,230,21.95
Scratchcard Wednesday,1,5014.5,300,16.72
La Luz,1,5013.81,243,20.63
Spectral Wound,1,4998.0,163,30.66
deathtoricky,1,4995.87,290,17.23
High Fade,2,4947.0,271,18.7
Daniel Bedingfield,1,4920.03,129,38.14
Odhran Murphy,1,4883.99,279,17.51
"""Sleaze Freaks: An Indie Sleaze Revival Dance Party""",1,4850.0,239,20.29
Night Caller,2,4839.97,322,15.18
Creed Fisher,1,4830.0,148,32.64
The Cureheads,1,4801.09,163,29.45
newshapes,1,4775.53,300,15.92
feeble little horse,1,4773.21,221,21.6
Dead Posey,2,4737.5,214,22.14
Those Damn Crows,1,4717.31,174,27.11
Chris Porter,1,4710.0,172,27.38
DWLLRS,1,4662.0,289,16.13
"""The JOE Pub Quiz""",1,4657.8,149,31.26
Pentire,2,4648.93,301,15.52
Donavon Frankenreiter,1,4612.0,123,37.5
Medium Build,1,4603.06,165,27.9
Alfie Jukes,1,4600.95,216,21.3
Kirsteen Harvey,3,4598.75,272,16.93
Giovannie &amp; The Hired Guns,1,4596.0,183,25.11
Terrorvision,1,4587.61,137,33.49
Combichrist,1,4580.33,121,37.85
Alain Johannes,1,4577.56,162,28.26
Smoking Popes,1,4559.0,203,22.46
Nai Palm,1,4541.0,121,37.53
Felly,1,4540.0,200,22.7
Mdou Moctar,1,4532.0,171,26.5
"""Club 90's DJ Night""",1,4530.0,279,16.24
Leif Vollebekk,1,4507.0,163,27.65
Slomosa,1,4497.54,217,20.73
Black Pistol Fire,1,4487.0,162,27.7
Chicken Wire Empire,1,4485.0,247,18.16
Nathan Dawe,1,4484.36,236,19.0
Cheekface,1,4475.0,223,20.07
Ganavya,1,4445.86,164,27.11
Barry Adamson,1,4439.28,137,32.4
CVC,2,4427.22,215,20.6
Slow Crush,1,4420.0,215,20.56
Fana Hues,1,4414.0,203,21.74
Mantel,1,4400.15,290,15.17
Winterfylleth,1,4395.91,184,23.89
The Lilacs,1,4393.62,203,21.64
"""Uncruel Summer: A Girly Pop Dance Night""",2,4390.0,226,19.3
Big Richard,1,4384.0,227,19.31
Heavy Weather,1,4382.96,290,15.11
Låpsley,1,4370.75,164,26.65
Fog Bandits,1,4370.42,290,15.07
Polaris,1,4350.19,190,22.9
Mike Zito,1,4350.0,167,26.05
The Grapevine,1,4339.52,290,14.96
Jack Torrance,1,4330.06,290,14.93
Spafford ,1,4328.51,160,27.05
Patrick Hynes,2,4301.04,231,18.38
Youth For Sale,1,4297.37,281,15.29
Kyle Gass Band,1,4285.62,127,33.75
My Baby,1,4283.21,175,24.48
Pachyman,1,4262.43,180,23.68
The Cactus Blossoms,1,4250.0,205,20.73
Motherfolk,1,4244.0,211,20.11
JEV,1,4243.32,196,21.65
Craig Conant,1,4219.47,154,27.4
Your Smith,1,4205.0,205,20.51
Maanu,1,4204.47,153,27.48
Himalayas,1,4203.9,240,17.52
The Violets,1,4168.76,273,15.27
Sir Woman,1,4160.0,163,25.52
Direct Hit!,1,4155.0,240,17.31
Ghost-Note,1,4145.0,135,30.7
Hunter Metts,1,4145.0,181,22.9
The High Hawks,1,4142.0,139,29.8
Wild Horses,1,4116.0,258,15.95
Folk Bitch Trio,1,4114.52,240,17.14
Sheppard,1,4110.36,149,27.59
The Tranquils,1,4105.0,269,15.26
Kxllswxtch,1,4078.5,154,26.48
Gengahr,1,4074.6,179,22.76
Sawyer Hill,1,4040.56,193,20.94
Caseveti,1,4035.5,290,13.92
Gama Bomb,1,4018.74,156,25.76
AndSofia,1,4005.71,295,13.58
Sebastian Schub	,3,4003.17,239,16.6
Youth Lagoon,1,3990.0,157,25.41
Play It Off Legit - Ween Tribute,1,3990.0,241,16.56
Lola Kirke,1,3972.56,170,23.37
TX2,1,3964.0,178,22.27
Leisureland,1,3961.33,295,13.43
Mick The Busker,1,3958.92,192,20.62
Sugaboo,1,3943.16,101,39.04
The Wildwoods,1,3924.0,189,20.76
Dictator,1,3897.83,195,19.99
Brigitte Calls Me Baby,2,3890.44,227,17.2
LeasureLand Band,1,3882.62,233,16.66
Dances With DDeer - System of a Down Tribute,1,3880.0,186,20.86
Oddisee,1,3877.0,111,34.93
Maisie Adam,1,3874.98,153,25.33
The Garcia Project- Trib. To The Jerry Garcia Band,1,3871.0,149,25.98
Sam Grisman Project,1,3827.0,132,28.99
Delta Sleep,1,3825.0,138,27.72
Hohnen Ford,2,3822.53,188,20.34
Darren Sterud Band,1,3815.0,166,22.98
Sonny Tennet,1,3810.53,146,26.1
Rosin McCarney,1,3802.41,117,32.5
The Heavy Heavy,1,3790.99,129,29.39
Majesty Palm,1,3779.08,224,16.87
Indoor Foxes,1,3765.5,273,13.79
Ideal Husbands,1,3763.28,226,16.65
Chris Stapleton Experience,1,3746.99,158,23.72
TRSH,1,3744.0,168,22.29
Yaya Bey,1,3742.5,125,29.94
Daikaiju,1,3742.0,189,19.8
Soap,1,3724.32,182,20.46
The Spooklights,2,3709.0,242,14.15
The Breath,1,3706.85,149,24.88
KLOANS,1,3685.71,224,16.45
"""The Simpler Life? With James &amp; William"" Podcast",1,3681.75,189,19.48
Hot Like Mars,1,3680.0,148,24.86
Black Sabbitch - A Tribute to Black Sabbath,1,3672.61,127,28.92
San Jose,1,3665.68,214,17.13
Mixed Signals,1,3658.08,239,15.31
Westside Cowboy,1,3653.86,230,15.89
Ample House,1,3641.97,236,15.43
Nate Craig,1,3638.63,182,19.99
Frank's House,1,3636.85,242,15.03
Fangclub,1,3631.71,179,20.29
The Haunt,1,3623.24,175,20.7
Good Health Good Wealth,2,3601.02,190,19.88
Niamh Morris,2,3600.7,242,14.81
Callum Stewart,1,3589.71,266,13.5
Obscura,1,3578.98,124,28.86
Allie Sherlock,1,3557.38,217,16.39
The Inspector Cluzo,2,3548.53,178,21.04
West 22nd,1,3528.0,186,18.97
Harleymoon Kemp,2,3523.63,255,14.26
Mereba,1,3517.23,140,25.12
Ashley Singh,2,3500.78,193,18.68
Pretty Ugly,1,3496.5,252,13.88
Andrew Dickson,1,3495.78,215,16.26
Them Coulee Boys,1,3487.0,186,18.75
Man/Woman/Chainsaw,1,3462.46,245,14.13
Mark O'Donnell,1,3455.88,200,17.28
The Porch Flowers,2,3453.0,269,12.94
Ethan Regan	,1,3448.22,162,21.29
Mary in the Junkyard,1,3444.73,179,19.24
Bawo,2,3439.99,179,19.24
Stolas,1,3427.0,123,27.86
Liam St. John,2,3404.99,152,22.32
The Faith Hills Have Eyes,1,3400.0,189,17.99
Jay Webb,1,3395.0,175,19.4
Club 90s 2000s Night,1,3390.0,160,21.19
He Is Legend,1,3385.0,175,19.34
October Drift,2,3383.24,191,18.19
Jake Minch,1,3380.0,167,20.24
In Vertigo,1,3370.87,220,15.32
Elton Dan and the Rocket Band,1,3365.0,128,26.29
Girls Speak French,1,3362.47,217,15.5
Peter Croce,1,3360.0,181,18.56
Kaash Paige,1,3340.0,85,39.29
Pom Poko,1,3340.0,210,15.9
The Astronomers,1,3333.0,195,17.09
The Rions,1,3331.03,168,19.83
PVC,1,3323.97,212,15.68
Hailaker,1,3319.85,165,20.12
Snayx,1,3311.53,162,20.44
Blue Nicotine,1,3309.2,200,16.55
Silverada,1,3300.0,134,24.63
Kenny y los Electricos,1,3297.04,123,26.81
Kele Okereke,1,3259.73,131,24.88
The Hooten Hallers,1,3258.0,135,24.13
Dennis Cruz,1,3255.18,62,52.5
Andrea Vanzo,1,3241.88,76,42.66
Solasta,1,3233.88,208,15.55
Kilgour,1,3231.2,203,15.92
Tarzana,1,3211.88,228,14.09
The Regents,1,3202.91,227,14.11
Hope Tala,1,3198.66,120,26.66
Esmeralda Road,1,3192.48,169,18.89
Mercy Girl,1,3187.72,212,15.04
Shadowgrass,1,3176.0,170,18.68
Divorce,1,3174.4,173,18.35
Freak Slug,1,3173.52,189,16.79
Liza Treyger,2,3170.86,132,23.66
Tyler Rich,1,3160.0,134,23.58
The BellRays,1,3159.61,131,24.12
Sorcha Richardson,1,3155.62,110,28.69
Aysanabee,1,3145.78,178,17.67
The Loving Cup,1,3140.0,176,17.84
Chris Knight,1,3140.0,105,29.9
Jackie Venson,1,3135.0,197,15.91
The Aquabats,1,3123.11,99,31.55
Melt,2,3122.61,174,18.57
Bilk,1,3114.91,204,15.27
Greg Koch,1,3096.0,162,19.11
Moon Walker,1,3085.0,154,20.03
Martha May &amp; The Mondays,1,3063.1,223,13.74
Delights,1,3056.63,171,17.88
Dylan Jack Moran,1,3048.07,188,16.21
Kiesza,1,3045.0,108,28.19
Courting,1,3032.6,13,233.28
The Manatees,1,3015.04,170,17.74
BLOND:ISH,1,3014.45,54,55.82
Ten Hail Marys,1,3005.34,155,19.39
Food House,1,3005.11,139,21.62
Phanilla,1,3002.49,192,15.64
Bearings,1,2990.0,136,21.99
LF SYSTEM,1,2988.65,114,26.22
MRCY,1,2988.16,126,23.72
Oscar Jerome,1,2970.45,130,22.85
Basia Bulat,1,2942.0,113,26.04
Yung Bae,1,2940.0,136,21.62
Wave Chapelle,1,2920.0,116,25.17
The Karavats,1,2886.95,208,13.88
Party Cannon,1,2872.16,139,20.66
Noeline Hofmann,1,2860.0,187,15.29
Cosmic Charlie,1,2832.0,140,20.23
Croíthe,2,2830.2,230,14.12
Jeffrey Martin,1,2827.75,119,23.76
Damian Lewis,1,2824.57,67,42.16
Emmy,1,2818.64,97,29.06
BoomBox,1,2806.0,145,19.35
Thomas Green,1,2805.63,110,25.51
The Burney Sisters,1,2790.0,214,13.04
Kelsy Karter &amp; The Heroines,1,2779.75,170,16.35
Steinza,1,2767.0,161,17.19
"""Noche de Verano Sin Ti: Debi Tirar Mas Fiestas""",1,2760.0,115,24.0
Will Hoge,1,2760.0,107,25.79
The Marches,1,2758.87,175,15.76
Loving,1,2742.56,133,20.62
Theo Bleak,1,2733.24,167,16.37
Ha Ha Tonka,1,2730.0,170,16.06
"""La Movida Folklórica""",1,2710.21,293,9.25
Stratus,1,2692.69,187,14.4
Daisy The Great,1,2690.0,131,20.53
Or Does It Explode,1,2690.0,201,13.38
Anna Lea,1,2681.44,145,18.49
Rittz,1,2673.0,98,27.28
Kristin Key,1,2671.4,84,31.8
Erin Kinsey,1,2670.0,128,20.86
Oliver Francis,1,2664.0,108,24.67
slimdan,1,2655.0,177,15.0
JERUB,2,2649.2,150,18.52
Milkmaid Merchant,1,2642.27,182,14.52
Ward Davis,1,2640.0,100,26.4
The Rubens,1,2633.95,133,19.8
Harrison Storm,1,2628.06,120,21.9
The Crollas,1,2627.9,189,13.9
INOHA,1,2613.12,129,20.26
Twain,1,2610.0,165,15.82
Joe Derosa,1,2605.0,69,37.75
Spectral View,1,2600.47,171,15.21
KAIT,1,2597.96,174,14.93
Takuya Nakamura,1,2588.0,126,20.54
Penelope Road,1,2580.0,123,20.98
Hyphen,1,2577.35,149,17.3
"""Pink Pony Club - Chappell Roan Night""",1,2576.0,161,16.0
The Rills,1,2569.92,135,19.04
Vincent Antone,1,2565.0,119,21.55
Austin Snell,1,2565.0,176,14.57
Dean Wareham,1,2555.0,123,20.77
Clara La San,1,2553.98,129,19.8
Bold Love	,1,2552.39,126,20.26
Neave Marr,1,2546.34,170,14.98
MT Jones,1,2543.46,129,19.72
The Dirty Nil,1,2540.0,124,20.48
Liang Lawrence,1,2539.27,156,16.28
Tim Gallagher,1,2530.7,133,19.03
Crystal Lake,1,2530.0,137,18.47
Pearl Charles,1,2528.0,122,20.72
Just Someone Who Cared,1,2510.94,159,15.79
Riona O'Connor &amp; Olga Thompson,1,2509.14,93,26.98
The Painting,1,2505.48,153,16.38
Sextile,1,2502.16,130,19.25
Jensen McRae,1,2490.29,129,19.3
Alex White &amp; The Friends,1,2470.0,150,16.47
By Chance,1,2456.7,160,15.35
Drew Baldridge,1,2450.1,112,21.88
"""Finger Heart: The K-Pop Night""",1,2425.0,140,17.32
Decade,1,2419.28,143,16.92
Tanner Adell,1,2415.7,104,23.23
Baths,1,2413.09,121,19.94
daydreamers,1,2408.62,150,16.06
"""Welcome To Hell with Daniel Foxx &amp; Dane Buckley"" Podcast",1,2406.03,97,24.8
Alex Spencer,1,2405.32,133,18.09
ADMT,1,2400.2,109,22.02
Man Of Moon,1,2376.5,120,19.8
Marilyns,1,2375.0,128,18.55
The Buckleys,1,2372.64,70,33.89
Raff,1,2369.47,171,13.86
The Rolling People,1,2361.28,145,16.28
Dallas Love Field,1,2350.44,150,15.67
Vincent Neil Emerson,1,2331.0,140,16.65
Caspersridge,1,2314.44,156,14.84
Delush,1,2310.35,132,17.5
ili,1,2309.43,169,13.67
Say Sue Me,1,2306.03,739,3.12
Jason Boland &amp; The Stragglers,1,2306.0,83,27.78
Robert Grace,1,2300.22,103,22.33
Wings of Desire,2,2282.27,138,16.54
Close Control,1,2270.82,138,16.46
Arrows In Action,1,2268.92,94,24.14
Piri &amp; Tommy,1,2253.71,114,19.77
"Seaside Zoo - Trib, To The Grateful Dead",1,2250.0,158,14.24
Do Nothing,1,2240.09,120,18.67
Mama Digdown's Brass Band,1,2240.0,112,20.0
Birdtalker,1,2240.0,109,20.55
The Courettes,1,2237.35,86,26.02
Eddie 9V,1,2237.0,159,14.07
Blue Violet,1,2229.23,126,17.69
Wade Bowen,1,2225.0,107,20.79
Rachael Yamagata,1,2190.0,78,28.08
Bombargo,1,2182.5,112,19.49
"""One Man Star Wars Trilogy""",1,2179.63,83,26.26
waverley.,1,2173.1,129,16.85
Lizzie Reid,1,2172.84,129,16.84
Citizen Papes,3,2170.49,173,12.62
Future Palace,1,2162.42,103,20.99
Hospital Corner,1,2149.28,143,15.03
Dazed &amp; Confused,1,2143.54,135,15.88
The Strand,1,2126.87,115,18.49
The Stanleys,1,2117.32,129,16.41
Earthtone9,1,2113.83,72,29.36
Kingston,1,2112.07,132,16.0
Danko,1,2102.19,141,14.91
Mickey Callisto,1,2096.21,128,16.38
Tiny Voices,1,2095.0,191,10.97
The Paul Simon Trearment,1,2092.78,93,22.5
Paddy Keyes,1,2083.82,109,19.12
Ariel Posen,1,2082.0,100,20.82
The Dave Matthews Tribute Band,1,2080.0,101,20.59
SOFY,1,2077.55,129,16.11
Bow Anderson,1,2069.03,76,27.22
Yam Haus,1,2069.0,121,17.1
James McVey,1,2062.15,85,24.26
Moncrieff,1,2058.92,40,51.47
Slow Joy,1,2058.0,121,17.01
Venus Grrrls,1,2057.94,117,17.59
Open Mike Eagle,1,2044.0,111,18.41
Milange,1,2023.61,129,15.69
Dopethrone,1,2021.33,84,24.06
The Pill,1,1993.65,118,16.9
Kiss The Tiger,1,1989.0,119,16.71
"""Sandwiches Of History""",2,1985.36,61,32.55
Jasmine Jethwa,1,1982.08,120,16.52
LeBrock,1,1960.62,74,26.49
Action/Adventure,1,1950.0,100,19.5
Nomad,1,1935.79,123,15.74
Neriah,2,1935.69,68,25.96
Killowen,1,1935.03,112,17.28
Todd Day Wait,2,1926.0,134,14.42
The Native Howl,1,1922.0,102,18.84
Villanelle,1,1919.8,120,16.0
Luke Sital-Singh,1,1915.09,86,22.27
Phun,1,1913.0,107,17.88
Black Foxxes,1,1907.68,107,17.83
Ellur,1,1897.71,128,14.83
Josh Pyke,1,1894.95,70,27.07
Austin Meade,1,1894.0,81,23.38
Rodeo Club,1,1893.0,135,14.02
Stephen Day,1,1892.0,110,17.2
The Toxhards,1,1892.0,119,15.9
Gareth Reynolds,1,1890.0,66,28.64
Priyanka,1,1870.08,73,25.62
Azamiah,1,1862.3,117,15.92
Murray MacLeod,1,1850.48,104,17.79
Lil Skag,1,1848.62,80,23.11
Colby Acuff,1,1840.0,89,20.67
Low Cut Connie,1,1836.45,86,21.35
Not Quite Brothers,1,1830.0,112,16.34
The Dream Machine,1,1829.19,100,18.29
Duskus,1,1823.98,117,15.59
Meep,1,1812.26,119,15.23
Jakob,1,1807.22,99,18.25
Litany,1,1803.05,89,20.26
Rosie H Sullivan,1,1796.73,109,16.48
Jamie Grey,1,1796.36,106,16.95
The Early November,1,1795.05,75,23.93
Your Favorite Ex,1,1793.79,106,16.92
Suburban Legends,1,1781.81,91,19.58
EEVAH,1,1778.95,113,15.74
Ruti,1,1777.31,113,15.73
The Molotovs,1,1764.64,130,13.57
Angela Barnes ,1,1745.36,68,25.67
Me Like Bees,1,1730.0,99,17.47
Moreish Idols,2,1726.87,103,16.0
Jessica Doolan,1,1710.69,95,18.01
bluejayd,1,1701.09,98,17.36
Bay Faction,1,1698.0,82,20.71
Greg Pearson,1,1680.59,114,14.74
KIPPAX,1,1677.21,112,14.98
The Sleeveens,1,1672.26,92,18.18
Weston Loney	,2,1671.14,108,16.93
Blair Davie,3,1668.31,100,16.92
Drax Project,1,1664.2,82,20.3
Interlaker,1,1650.23,103,16.02
Pauric O'meara,1,1650.15,100,16.5
The Band Loula,1,1640.4,102,16.08
Jack Kane,2,1631.96,98,16.66
Calum Agnew,1,1626.0,90,18.07
The Droptines,1,1595.0,99,16.11
Papa Romeo,1,1574.39,90,17.49
Paddy Hanna,1,1571.66,63,24.95
Hush,1,1546.8,104,14.87
Mystic Heights,1,1546.48,108,14.32
ONEFOUR,1,1539.62,54,28.51
Lewis Aird,1,1538.48,100,15.38
Dawson Hollow,1,1518.0,112,13.55
Cruel Sister,1,1511.62,78,19.38
DICE,1,1491.94,86,17.35
Katie Tupper,1,1490.7,80,18.63
Dad's Best Friend,1,1485.8,103,14.43
Kolton Moore &amp; the Clever Few,1,1485.0,70,21.21
Ryan Brown,1,1478.99,102,14.5
never easy,1,1470.0,88,16.7
Mild Orange,1,1458.25,83,17.57
GANS,1,1456.17,110,13.24
Dogpark,1,1440.0,68,21.18
The Balancing Act,1,1439.25,81,17.77
Whitehorse,1,1435.3,106,13.54
chokecherry,1,1430.0,76,18.82
Matthew Nolan,1,1426.8,87,16.4
Fletchr Fletchr,2,1424.84,91,15.68
Abbie Gordon,1,1419.85,88,16.13
Blusher,1,1415.16,87,16.27
The Rants,1,1405.05,79,17.79
JJ Bull,1,1390.6,82,16.96
Black Nylon,2,1390.25,104,13.76
Pebbledash,1,1379.78,80,17.25
Vraell,1,1374.24,75,18.32
Bass Drum Of Death,1,1371.0,60,22.85
Haircut Overdose,1,1367.0,100,13.67
YNG Martyr,1,1351.41,83,16.28
Teenage Bottlerocket,1,1351.04,76,17.78
Kean Kavanagh,1,1349.19,67,20.14
Outcharms,1,1346.02,89,15.12
Leifur James,1,1344.01,57,23.58
XO,1,1332.18,100,13.32
Paws,1,1329.42,64,20.77
Mar Charav,1,1325.97,80,16.57
Parliamo,1,1324.64,97,13.66
