Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
Indie España,1,3252.6,777,4.19
Greg Fitzsimmons,1,3250.0,98,33.16
Hailey Whitters,1,3250.0,208,15.63
Orthodox,1,3236.0,174,18.6
piri,1,3220.81,196,16.43
Bea Stewart,2,3219.14,251,12.82
Eric Gales,1,3203.0,126,25.42
Ben Nichols,1,3200.0,130,24.62
Rachel Chinouriri,1,3197.73,212,15.08
Stop Light Observations,1,3195.0,204,15.66
lavalamp 003,2,3192.61,247,13.0
poptropicaslutz!,1,3174.0,167,19.01
Tommy Prine,2,3172.0,211,15.51
Arcade State,1,3167.86,300,10.56
Georgia,1,3162.81,167,18.94
Larkins,1,3150.19,177,17.8
Lo Moon,1,3148.93,247,12.75
Softcult,1,3143.76,248,12.68
Witt Lowry,1,3140.0,128,24.53
Pallbearer,1,3125.0,139,22.48
Usual Affairs,1,3116.3,233,13.37
Brògeal,1,3097.59,300,10.33
Marshall Crenshaw,1,3091.0,121,25.55
Jyoty,1,3080.0,308,10.0
Duane Betts,1,3066.0,132,23.23
Shahs,1,3037.19,243,12.5
The Rumjacks,1,3031.19,140,21.65
Smoking Popes,1,3028.0,147,20.6
Casey Lowry,1,3021.6,240,12.59
Games We Play,1,3020.3,238,12.69
Church Of Cash,1,3020.0,182,16.59
Grace Carter,1,3018.12,202,14.94
Trey Lewis ,1,3005.0,132,22.77
The Commoners,1,2992.67,158,18.94
Say She She,1,2987.64,241,12.4
The Ayoub Sisters,1,2980.89,140,21.29
Rory James,2,2970.82,230,12.86
Mac Saturn,1,2964.0,194,15.28
The Rooks,1,2954.82,220,13.43
Jaws,1,2935.81,153,19.19
Morning Midnight,2,2895.22,240,11.68
Ruby Waters,2,2876.73,166,17.44
The Big Pink,1,2875.34,234,12.29
Stars,1,2872.58,158,18.18
Echosmith,1,2856.36,143,19.97
Uninvited,1,2849.91,177,16.1
Pedalo,1,2841.53,211,13.47
Fazerdaze,1,2841.23,184,15.44
Led Zeppelin 2,1,2836.0,132,21.48
Marco Benevento,1,2835.0,132,21.48
Direct Hit!,1,2829.0,150,18.86
Plasticine,2,2820.52,220,12.85
Wishbone,1,2816.58,264,10.67
The Meffs,2,2812.82,206,13.52
The Cactus Blossoms,1,2795.0,160,17.47
Meet Me @ the Altar,1,2784.48,182,15.3
English Teacher,2,2774.39,220,12.61
Flair,1,2772.51,203,13.66
Whenyoung,2,2764.39,159,17.33
Combat Rock,1,2759.85,140,19.71
Town Mountain,1,2724.0,146,18.66
Don't Tell Mum,1,2698.76,170,15.88
Gengahr,1,2691.16,133,20.23
Model/Actriz,1,2689.9,177,15.2
October Drift,2,2688.86,163,16.95
BERWYN,1,2677.81,176,15.21
Drayton Farley,1,2655.0,177,15.0
Lil Chase,1,2650.0,265,10.0
Pink Limit,1,2649.54,205,12.92
North Star Boys,1,2640.0,117,22.56
Sonny Tennet,1,2636.93,174,15.15
The Heavy Heavy,1,2632.43,138,19.08
Tebi Rex,1,2629.56,140,18.78
Waverly,1,2624.05,188,13.96
Falasgair,1,2590.27,191,13.56
Elise Trouw,1,2575.0,164,15.7
Lewis McLaughlin,2,2574.7,200,12.87
Oscar Blue,1,2565.69,158,16.24
Strange Dimensions,1,2547.4,199,12.8
Holy Fool,1,2538.57,129,19.68
Gable Price and Friends,1,2535.0,106,23.92
Arxx,2,2525.64,240,10.46
Theta,1,2518.57,187,13.47
Ellie Dixon,1,2517.13,164,15.35
Milk,1,2515.99,207,12.15
Aephanemer,1,2500.73,132,18.94
Tim Gallagher,1,2486.63,140,17.76
"Overhead, The Albatross",1,2479.44,113,21.94
Cruel Sister,1,2479.08,229,10.83
Razz Mattreezy,1,2474.29,178,13.9
Saibh Skelly,2,2470.67,188,13.15
Dutch Uncles,1,2460.38,143,17.21
Her Picture,1,2446.89,186,13.16
Lucy McWilliams,1,2444.49,150,16.3
Velvet,1,2437.93,193,12.63
CARRON,2,2425.69,162,15.04
Cruise Balloon,1,2415.69,175,13.8
Noah Vonne,1,2408.0,132,18.24
Indoor Foxes,1,2394.9,192,12.47
The Fearless Vampire Killers,1,2386.29,153,15.6
Sammy Copley,1,2381.65,110,21.65
Blank Banshee,1,2369.74,110,21.54
Bicurious,1,2367.88,150,15.79
Delilah Bon,1,2358.16,137,17.21
Bradley Marshall,1,2350.21,150,15.67
Littlest Chicken,1,2337.56,175,13.36
Aqualung,1,2320.4,92,25.22
Circus,1,2314.85,185,12.51
CEEFAX,1,2311.87,164,14.1
Palehound,1,2306.0,126,18.3
The Volts,1,2303.47,171,13.47
Straid,1,2292.66,174,13.18
Bogle,1,2273.74,177,12.85
Briscoe,1,2251.0,143,15.74
Amandititita,1,2247.34,251,8.95
Fran,1,2233.93,522,4.28
Florist,1,2227.0,113,19.71
BLÜ EYES,1,2225.82,117,19.02
Algernon Cadwallader,1,2221.21,97,22.9
Wine Moms,1,2209.93,164,13.48
Torrs,1,2193.71,172,12.75
Gotts Street Park,1,2167.81,140,15.48
"""TU Dublin Student Union Rag Ball 2023""",1,2164.92,174,12.44
Panic Shack,1,2163.83,150,14.43
King No-One,1,2150.37,150,14.34
Caseveti,1,2150.15,163,13.19
Dr. Zhivegas,1,2145.0,163,13.16
Kardo,1,2126.01,205,10.37
waverley.,1,2074.49,160,12.97
Megalomatic,1,2071.96,155,13.37
Insider Trading,1,2069.44,159,13.02
Starcrawler,1,2068.23,103,20.08
Leif Coffield,1,2065.66,156,13.24
Bin Juice,1,2063.85,196,10.53
Lavalamp 004,1,2049.31,153,13.39
Future Utopia,1,2048.63,117,17.51
Dea Matrona,1,2046.82,128,15.99
Ist Ist,1,2041.63,134,15.24
Cara McBride,1,2033.77,153,13.29
Pinkshift,1,2030.87,107,18.98
Algiers,1,2028.4,108,18.78
Quiet Houses,1,2012.42,159,12.66
Aaron Kamm &amp; The One Drops,1,1983.0,143,13.87
Philip Selway,1,1980.84,53,37.37
Wiki,1,1966.61,101,19.47
Bellah Mae,1,1952.16,129,15.13
The Range,1,1923.66,129,14.91
Rhodes,1,1915.76,133,14.4
Billy Lockett,1,1915.32,125,15.32
Laura Misch,1,1908.03,115,16.59
Notions,1,1876.91,146,12.86
Iglu &amp; Hartly,1,1875.25,95,19.74
Neonwaves,1,1874.67,144,13.02
Dogs in a Pile,1,1865.0,109,17.11
Magic Nostalgic,1,1857.49,97,19.15
Off With Their Heads,1,1855.0,115,16.13
Don't Panic,1,1850.13,138,13.41
Alexander Stewart,1,1843.65,101,18.25
Tau and The Drones of Praise,1,1841.2,112,16.44
Post Animal,1,1824.0,97,18.8
Black Joe Lewis &amp; The Honeybears,1,1820.0,98,18.57
Skullcrusher,1,1813.79,125,14.51
Boogie Belgique,1,1808.4,79,22.89
Jasmine Jethwa,1,1789.48,129,13.87
The Hooten Hallers,1,1770.0,118,15.0
The Dream Machine,1,1769.58,152,11.64
Coque Malla,1,1766.95,172,10.27
Jeffrey Foucault,1,1738.0,86,20.21
Skylounge,1,1726.52,136,12.7
Ailsha,1,1717.22,135,12.72
Heart Attack Man,1,1710.38,104,16.45
Los Santos Inocentes,1,1709.96,205,8.34
Leyla Josephine,1,1698.96,106,16.03
Vernon Jane,1,1694.71,88,19.26
CQ Wrestling,1,1693.05,134,12.63
Master Peace,2,1685.53,111,14.34
Field Guide,1,1684.0,92,18.3
Devon Gilfillian ,1,1680.0,82,20.49
Nicki Night,1,1680.0,290,5.79
Seba Safe,1,1663.91,106,15.7
Mitch James,2,1651.85,110,14.69
Kelsy Karter,1,1646.76,107,15.39
The Telnets,1,1629.84,122,13.36
Public House,1,1616.71,124,13.04
Lyr,1,1611.67,83,19.42
Ha Ha Tonka,1,1605.0,94,17.07
Soul Glo,1,1601.75,83,19.3
CABL.,1,1596.23,150,10.64
LavaLamp,1,1595.14,127,12.56
Sam Gellaitry,1,1591.48,85,18.72
Kerr Mercer,1,1590.84,129,12.33
Highschool,1,1589.84,190,8.37
Lil Mariko,1,1575.52,130,12.12
Brad Heidi,1,1569.62,81,19.38
Cafuné,1,1567.53,124,12.64
Tern,1,1547.29,118,13.11
Voitures,1,1543.11,118,13.08
Chase Wright,1,1526.0,142,10.75
Tom A. Smith,2,1524.65,120,12.7
Pauric O'meara,1,1522.8,90,16.92
Low Rise,1,1522.13,115,13.24
Hannah Grace,1,1513.31,120,12.61
Egyptian Blue,1,1505.74,114,13.21
Jeshi,1,1495.64,122,12.26
Krooked Kings,1,1483.04,97,15.29
The Jordan,1,1480.06,43,34.42
Calva Louise,1,1471.18,117,12.57
Walt Disco,1,1462.86,116,12.61
Astrid,1,1445.76,120,12.05
Eric Paslay,1,1439.76,67,21.49
David Keenan,1,1435.1,96,14.95
Teenage Dads,1,1433.76,66,21.72
Austin Meade,1,1431.0,89,16.08
Priestgate,1,1425.01,120,11.88
That 1 Guy,1,1425.0,95,15.0
The Skins,1,1416.2,109,12.99
Kim Churchill,1,1411.49,64,22.05
NO PHOTOS,1,1409.46,90,15.66
Bemz,1,1387.2,100,13.87
Blaze Ya Dead Homie,1,1383.0,84,16.46
Etta Marcus,1,1382.82,127,10.89
Lament,1,1378.73,105,13.13
Callum Beattie,1,1375.34,84,16.37
Landon Conrath,1,1375.0,89,15.45
Maddy O'Neal,1,1371.0,80,17.14
Frankie Morrow,1,1327.43,96,13.83
Alfie Jukes,1,1324.14,105,12.61
Uada,1,1320.0,78,16.92
rainbow frog biscuits,1,1277.21,68,18.78
Project Smok,1,1276.01,67,19.04
The Castros,1,1251.88,93,13.46
Corinne Fisher,1,1240.86,50,24.82
Carsick ,2,1238.39,94,13.09
Junodream,1,1230.82,88,13.99
Louis On Tour,1,1230.0,163,7.55
Siv Jakobsen,2,1204.61,86,14.73
Kate Kyle,1,1204.59,88,13.69
lavalamp 007,1,1198.74,89,13.47
The Big Day,1,1195.07,100,11.95
Christy,1,1194.21,94,12.7
Nicky Lipp,1,1192.38,75,15.9
Slotface,1,1180.38,78,15.13
sim0ne,1,1169.65,74,15.81
Lenii,1,1164.04,72,16.17
The Valmonts,1,1152.94,71,16.24
Black Foxxes,1,1150.11,76,15.13
Breakfield,1,1150.0,68,16.91
The Stanleys,1,1147.63,111,10.34
Roman Alexander,1,1140.0,86,13.26
The Lines,1,1125.93,85,13.25
Sorcha Richardson,1,1117.0,70,15.96
Celaviedmai,1,1116.72,69,16.18
"John R. Miller, JP Harris",1,1114.17,60,18.57
Saige,1,1112.11,79,14.08
Olive Klug,1,1108.17,59,18.78
"""A New Local Hero - Finale""",1,1083.18,49,22.11
Good Morning Bedlam,1,1077.0,81,13.3
Girls Speak French,1,1060.58,82,12.93
Julia's Bureau,1,1058.05,77,13.74
Tom Rasmussen,1,1055.53,67,15.75
Trampolene,1,1040.64,83,12.54
Zand,1,1031.57,62,16.64
JP Harris,1,1026.58,69,14.88
Honeymoan,1,1013.91,78,13.0
Chef The Rapper,1,1009.25,73,13.83
Todd Day Wait's Pigpen,1,1008.0,86,11.72
The Florentinas,1,1004.6,94,10.69
Cat Clyde,1,989.71,68,14.55
Grandmas House,1,988.81,101,9.79
YourCuzMarcus,1,979.62,61,16.06
Phoebe Hall,1,949.91,88,10.79
Conor Byrne,1,935.82,58,16.13
The Cruel Knives,1,927.76,71,13.07
Parranderos Latin Combo,1,927.0,62,14.95
Devon,1,910.51,546,1.67
Gemma Dunleavy,1,904.2,69,13.1
Wallice,1,896.91,60,14.95
Tommy Ashby,1,894.11,70,12.77
The Fynches,1,877.85,51,17.21
Hotel Lux,1,877.72,57,15.4
Ethan P. Flynn,1,867.63,67,12.95
Suffocation,1,851.48,30,28.38
Chalk,1,850.09,45,18.89
Harrison Storm,1,825.13,54,15.28
The Ronains,1,816.6,64,12.76
The Wild Things,1,814.66,64,12.73
Snayx,1,812.14,64,12.69
Tempers,1,803.91,49,16.41
Matthew Hall,1,803.14,64,12.55
Happy Landing,1,783.0,56,13.98
Adeem The Artist,1,780.0,59,13.22
Ida Mae,1,764.22,40,19.11
Cousin Tony's Brand New Firebird,1,763.86,49,15.59
Kaya-T,1,757.75,49,15.46
Kassi Valazza,1,744.56,52,14.32
Aziya,1,744.21,49,15.19
"Eat Your Heart Out, Eat Your Heart Out",1,719.41,56,12.85
July Jones,1,712.09,57,12.49
"Jeffrey Martin, Anna Tivel",1,709.23,36,19.7
Lydia Ford,1,695.93,43,16.18
"Bedrooms, Pixie Cut Rhythm Orchestra",1,684.47,42,16.3
Mountain Grass Unit,1,684.0,47,14.55
Jacob Lee,1,674.54,53,12.73
Tinyumbrellas,1,669.64,44,15.22
Rae Fitzgerald,1,656.0,67,9.79
BAILEN,1,654.5,51,12.83
ROE,1,652.23,67,9.73
Last Boy,1,642.92,45,14.29
Emily Scott Robinson,1,621.27,38,16.35
Paddy Raff,1,619.59,29,21.37
IV,1,615.0,219,2.81
"Bnny, BNNY",1,597.0,41,14.56
Michael Timmons,1,588.04,46,12.78
The Collection,1,588.0,49,12.0
MADMADMAD,1,581.36,44,13.21
The Manatees,1,577.57,36,16.04
Kyle Lionhart,1,568.24,28,20.29
The Way Down Wanderers,1,564.0,40,14.1
Riz La Vie,1,560.12,26,21.54
SOFY,1,548.57,42,13.06
Poundgame Addison,1,538.0,54,9.96
Nick Schnebelen Band,1,537.0,38,14.13
Little Quirks,1,536.53,33,16.26
Ghost Funk Orchestra,1,528.0,38,13.89
You Said Strange,1,516.05,40,12.9
Tom The Mail Man,1,514.2,28,18.36
Caleb Caudle,1,504.0,44,11.45
Kohla,1,489.88,32,15.31
Scott Mulvahill,1,477.0,35,13.63
Maria BC,1,466.6,34,13.72
Ivan Ave,1,466.3,28,16.65
Elanor Moss,1,464.44,31,14.98
Someone,1,457.77,45,10.17
Jake Worthington,1,450.0,30,15.0
Wings of Desire,1,448.78,43,10.44
Cucamaras,1,442.64,33,13.41
Arctic Lake,1,441.38,35,12.61
The Clampdown,1,428.81,56,7.66
The Pearl Harts,1,416.03,27,15.41
Dylan Flynn And The Dead Poets,1,412.35,29,14.22
Ritch Henderson,1,385.0,30,12.83
Dream Nails,1,368.23,28,13.15
Abby Hamilton,1,366.0,26,14.08
Fotocrime,1,360.0,37,9.73
Dakota Poorman,1,344.0,35,9.83
Treeboy &amp; Arc,1,340.49,27,12.61
Youth Sector,1,312.75,24,13.03
No Fun At All,1,268.12,10,26.81
Nur-D,1,204.0,18,11.33
Really Good Time,1,197.22,15,13.15
Reevah,1,197.21,14,14.09
Pert Near Sandstone,1,180.0,12,15.0
Lemonade Shoelace,1,146.92,9,16.32
Begonia,1,136.0,13,10.46
Lewis Fitzgerald,1,44.84,4,11.21
Balming Tiger,1,12.99,120,0.11
Jota E + Campillo,1,7.58,181,0.04
Los Rabanes,1,2.47,32,0.08
